,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,_strategy,ID
11,2023-02-06,2024-01-12,340 days,99.15254237288136,9967.501042419433,10078.813454284667,-0.3249895758056664,9.736137631942743,-0.34698449862289316,1.7269897115691184,0.0,0.0,0.0,-1.251529391989259,-0.37492820897681023,253 days,42 days,38,50.0,5.031418544203015,-5.173911943346421,-0.23448104030727723,41 days,11 days,0.8061455975418141,-0.20332982396151808,-0.36672540071514814,LSTMBasedStrategy,UNH
12,2023-02-06,2024-01-12,340 days,99.15254237288136,10118.297837463375,10189.698673461913,1.1829783746337488,15.136859578441374,1.2636849943241657,1.3911993118097565,0.9083421646322464,1.419324246619153,0.7779716458355586,-1.6243329703448772,-0.23850910612158993,189 days,20 days,30,60.0,5.167631666076222,-5.995999165188126,0.3275289902012535,44 days,13 days,1.455283017538143,0.35962162579993223,0.939692277313592,LSTMBasedStrategy,V
13,2023-02-06,2024-01-12,340 days,99.15254237288136,10686.837911224367,10768.317891693117,6.868379112243674,12.389610578863286,7.350754687851979,7.685570040441259,0.9564358465504198,1.527242642061876,1.3464645611485748,-5.459300526693078,-1.4808736336939419,105 days,27 days,66,60.60606060606061,38.9202763943963,-18.141807417643776,2.6373604001003415,39 days,16 days,2.1168921962988145,3.412312768935502,1.418581158350884,LSTMBasedStrategy,TSLA
14,2023-02-06,2024-01-12,340 days,99.15254237288136,10110.443179901127,10249.716264831537,1.1044317990112722,6.5063738360316785,1.1797485378148398,2.1279907011914134,0.5543955324402149,0.8313920483959615,0.4962895507469807,-2.3771375722885235,-0.40173560055127566,193 days,26 days,174,54.02298850574713,9.60074390978891,-5.9967193677247455,0.17877861387469718,34 days,9 days,1.3044433594966722,0.20507290003582054,0.8324268506709483,LSTMBasedStrategy,PG
15,2023-02-06,2024-01-12,340 days,99.15254237288136,10216.44561962891,10253.866763671876,2.164456196289102,15.049469045527298,2.3128834607993642,1.2295552056179897,1.8810732940103168,2.8960141399157657,3.4312653362941674,-0.6740613838093101,-0.13224073604329764,141 days,14 days,34,70.58823529411765,7.78285986611138,-4.19318010020816,0.8165269160594457,42 days,10 days,2.5058719177479545,0.846784212511578,1.9250270670631973,LSTMBasedStrategy,MA
16,2023-02-06,2024-01-12,340 days,99.15254237288136,10086.132900604243,10269.050975433349,0.8613290060424333,-0.5937813522765495,0.9199920144703944,2.4910907079755398,0.3693129324937564,0.5621663633475371,0.28875881081256477,-3.186022313506365,-0.723795992823915,275 days,53 days,144,50.0,8.507685700448842,-7.142282911523368,0.22504325479786313,40 days,11 days,1.2946335516642176,0.26739532727769355,0.5127619390197844,LSTMBasedStrategy,JNJ
17,2023-02-06,2024-01-12,340 days,99.15254237288136,10355.313268737797,10364.625112487796,3.5531326873779654,8.029885298871989,3.798543151731626,1.9139525999909066,1.9846589470134597,3.588449566950143,4.57743179026344,-0.8298415630816014,-0.2368883449300091,72 days,16 days,36,61.111111111111114,11.897241544342506,-7.42407666896292,1.1198695907999268,53 days,11 days,2.342224087680164,1.1934153876251554,1.944035762748363,LSTMBasedStrategy,HD
18,2023-02-06,2024-01-12,340 days,99.15254237288136,9723.708266738888,10044.174022384643,-2.7629173326111234,14.034411847966547,-2.9474465813844386,3.1713204699397113,0.0,0.0,0.0,-5.4672384045853395,-1.891813548182955,303 days,85 days,139,45.32374100719424,11.000501448956657,-12.310317891663946,-0.643992111791647,63 days,12 days,0.6485225807733316,-0.5619880701565467,-1.4508657224738848,LSTMBasedStrategy,MRK
19,2023-02-06,2024-01-12,340 days,99.15254237288136,10118.189198547367,10220.99791864014,1.181891985473667,32.51613775413508,1.2625240268008042,1.2028235970124372,1.049633570489181,1.5838681670671784,0.9611126278859397,-1.3136067409475705,-0.17712461036245686,67 days,15 days,39,69.23076923076923,5.6357543426149626,-14.720022389907395,0.6096814742386103,35 days,11 days,1.8824720245237119,0.6628076240230285,1.0324175068137067,LSTMBasedStrategy,COST
20,2023-02-06,2024-01-12,340 days,99.15254237288136,9949.752498504637,10172.373944793704,-0.502475014953634,11.984546346702784,-0.5364495852986595,2.9570820975220258,0.0,0.0,0.0,-2.4409389618628152,-0.8815561108016248,128 days,42 days,147,38.095238095238095,11.401191577623537,-5.549900257129048,-0.21335531633726035,63 days,11 days,0.8777656956351427,-0.1555877766394074,-0.2761379663871776,LSTMBasedStrategy,ABBV
21,2023-02-06,2024-01-12,340 days,99.15254237288136,10043.367146484377,10175.577295074463,0.43367146484377367,-13.186745577501183,0.4631409036305767,3.400256297884611,0.1362076452644787,0.1935682010224326,0.18628690513486099,-2.4861699392949244,-1.1194671397307676,288 days,82 days,136,52.20588235294118,8.060556161571398,-6.714132847245491,0.14858536489319452,46 days,12 days,1.1807504876111183,0.20102521933400555,0.24645909141107247,LSTMBasedStrategy,CVX
22,2023-02-06,2024-01-12,340 days,99.15254237288136,9924.614042358395,10166.48683462524,-0.7538595764160527,60.857727161664,-0.8047625103852485,3.6442832985854845,0.0,0.0,0.0,-4.5871091285318855,-1.4260606583550328,259 days,55 days,62,48.38709677419355,10.295147566439343,-9.727386810199768,-0.05873801065328088,34 days,12 days,1.0336414067182447,0.06589066908903829,-0.3185108379271901,LSTMBasedStrategy,CRM
23,2023-02-06,2024-01-12,340 days,99.15254237288136,10118.252315704345,10415.889886192323,1.1825231570434516,-9.81578168729194,1.263198526887921,4.748258679096043,0.2660340584326388,0.39911238273893546,0.21461871092500986,-5.885780048922651,-1.0706733782640663,305 days,55 days,188,56.38297872340425,17.467453729758432,-11.862986576530343,0.2865719199167449,34 days,9 days,1.2693985688318783,0.42155414743227976,0.33081596073108926,LSTMBasedStrategy,BAC
24,2023-02-06,2024-01-12,340 days,99.15254237288136,10911.619282836913,10911.619282836913,9.116192828369131,36.151374544669864,9.763504405417024,3.3537278664517944,2.911239311657895,6.581425997738493,6.274321177150813,-1.5561052948600662,-0.30800684592548755,80 days,13 days,26,73.07692307692307,52.220252326871616,-8.662204905617166,7.0113347171463,93 days,21 days,9.264944333246099,8.123409753367158,2.7909996302589057,LSTMBasedStrategy,NFLX
